   0.3712441090    4.0007653057    0.7586232824
   2.5931823724    3.3664326627   -0.2213767176
   1.8757725810    4.0838424541   -0.2213767176
   0.8957725810    4.3464326627   -0.2213767176
   2.2690059487    3.3841451052   -1.2013767176
   1.4203010529    4.0007653057   -1.2013767176
   0.3712441090    4.0007653057   -1.2013767176
   1.8757725810    2.3864326627   -1.9187865090
   1.3857725810    3.2351375584   -1.9187865090
   0.4057725810    3.2351375584   -1.9187865090
  -0.0842274190    2.3864326627   -1.9187865090
   1.3857725810    1.5377277670   -1.9187865090
   0.8957725810    2.3864326627   -2.1813767176
  -1.0785946627    1.2530909449    2.0141329288
  -0.5535946627    2.1624176189    1.7327862767
  -0.5535946627    0.3437642710    1.7327862767
  -0.5535946627    2.1624176189   -1.9045204192
  -0.5535946627    0.3437642710   -1.9045204192
  -1.0785946627    1.2530909449   -2.1858670712
  -1.8284359655    0.0867939223    2.1314954921
  -0.7784359655    0.0867939223    1.8501488400
  -2.3534359655    0.9961205963    1.8501488400
  -2.3534359655   -0.8225327517   -1.7871578559
  -1.8284359655    0.0867939223   -2.0685045079
  -3.0260175179    0.1271596288    2.0175217006
  -3.5160175179    0.9758645245    1.7549314920
  -4.0060175179    0.1271596288    1.7549314920
  -3.5160175179   -0.7215452669    1.7549314920
  -4.3992508855    1.1248720713    1.0375217006
  -4.7234273093    0.1271596288    1.0375217006
  -4.3992508855   -0.8705528137    1.0375217006
  -4.0060175179    1.8245694202    0.0575217006
  -4.7234273093    1.1071596288    0.0575217006
  -4.9860175179    0.1271596288    0.0575217006
  -4.7234273093   -0.8528403712    0.0575217006
  -4.0060175179   -1.5702501626    0.0575217006
  -4.3992508855    1.1248720713   -0.9224782994
  -4.7234273093    0.1271596288   -0.9224782994
  -4.3992508855   -0.8705528137   -0.9224782994
  -3.5160175179    0.9758645245   -1.6398880908
  -4.0060175179    0.1271596288   -1.6398880908
  -3.5160175179   -0.7215452669   -1.6398880908
  -3.0260175179    0.1271596288   -1.9024782994
  -1.1542443407   -1.1053842294    2.2144715108
  -0.6292443407   -0.1960575555    1.9331248588
  -0.6292443407   -2.0147109034    1.9331248588
  -0.6292443407   -0.1960575555   -1.7041818371
  -2.2042443407   -1.1053842294   -1.7041818371
  -0.6292443407   -2.0147109034   -1.7041818371
  -1.1542443407   -1.1053842294   -1.9855284892
  -0.8816741717   -2.3326871840    2.0596566315
  -1.4066741717   -3.2420138580    2.0596566315
  -2.1904955288   -4.1328292632    1.2910032836
  -3.9706519883   -1.8301242890    0.2410032836
  -3.5035467429   -3.7252447663    0.2410032836
  -2.6763444345   -4.2962212937    0.2410032836
  -2.1904955288   -4.1328292632   -0.8089967164
  -0.8816741717   -2.3326871840   -1.5776500644
  -1.4066741717   -3.2420138580   -1.5776500644
  -0.8089940390    2.4888364553    1.6455297731
  -2.1178153961    4.2889785344    0.8768764252
  -2.6036643018    4.4523705649   -0.1731235748
  -3.4308666102    3.8813940376   -0.1731235748
  -3.8979718556    2.9913993503   -0.1731235748
  -3.8979718556    1.9862735602   -0.1731235748
  -0.8089940390    2.4888364553   -1.9917769228
  -1.3339940390    3.3981631292   -1.9917769228
   3.4331630803    1.2148477405    2.3948785469
   4.4206423042    1.2148477405    2.0740270974
   3.7383109421    2.1539962910    2.0740270974
   2.6342756066    1.7952734652    2.0740270974
   2.6342756066    0.6344220158    2.0740270974
   3.7383109421    0.2756991899    2.0740270974
   5.0309380277    1.2148477405    1.2340270974
   4.6571297001    2.2418776797    1.2340270974
   3.7106137883    2.7883488962    1.2340270974
   2.6342756066    2.5985614344    1.2340270974
   4.6571297001    2.2418776797    0.1957299963
   3.7106137883    2.7883488962    0.1957299963
   3.6698031040    2.6524293732   -0.5168305835
   4.9901273435    1.0789282174   -1.5551276846
   4.6163190159    2.1059581567   -1.5551276846
   3.6698031040    2.6524293732   -1.5551276846
   2.5934649224    2.4626419114   -1.5551276846
   4.3798316199    1.0789282174   -2.3951276846
   3.6975002579    2.0180767680   -2.3951276846
   2.5934649224    1.6593539421   -2.3951276846
   2.5934649224    0.4985024927   -2.3951276846
   3.6975002579    0.1397796669   -2.3951276846
   3.3923523961    1.0789282174   -2.7159791341
   5.2894185966   -0.1000951392    1.2746710521
   4.6070872345   -1.0392436897    1.2746710521
   5.8997143201   -0.1000951392    0.4346710521
   5.5259059925    0.9269348001    0.4346710521
   5.5259059925   -1.1271250784    0.4346710521
   5.8997143201   -0.1000951392   -0.6036260490
   5.5259059925    0.9269348001   -0.6036260490
   4.5793900807   -1.6735962949   -0.6036260490
   5.5259059925   -1.1271250784   -0.6036260490
   5.2894185966   -0.1000951392   -1.4436260490
   4.6070872345   -1.0392436897   -1.4436260490
   4.1141372950   -2.2469700563    1.4813707178
   3.4318059329   -3.1861186068    1.4813707178
   4.7244330185   -2.2469700563    0.6413707178
   3.4041087791   -3.8204712120    0.6413707178
   4.3506246909   -3.2739999955    0.6413707178
   4.7244330185   -2.2469700563   -0.3969263833
   3.4041087791   -3.8204712120   -0.3969263833
   4.3506246909   -3.2739999955   -0.3969263833
   4.1141372950   -2.2469700563   -1.2369263833
   3.4318059329   -3.1861186068   -1.2369263833
  -4.1018933379   -1.8880724831   -0.0825680352
  -4.1018933379   -2.9810149161   -0.0825680352
  -3.3993634839   -3.8182573936   -0.0825680352
  -4.1018933379   -1.8880724831   -1.1208651363
  -4.1018933379   -2.9810149161   -1.1208651363
  -3.3993634839   -3.8182573936   -1.1208651363
  -2.3230253023   -4.0080448554   -1.1208651363
  -1.6129967863   -2.4345436996   -1.9608651363
  -2.2953281484   -1.4953951491   -1.9608651363
  -3.3993634839   -1.8541179749   -1.9608651363
  -3.3993634839   -3.0149694244   -1.9608651363
  -2.2953281484   -3.3736922502   -1.9608651363
  -2.6004760102   -2.4345436996   -2.2817165858
  -2.5181463912   -2.3099859126    2.8290123853
  -1.5306671674   -2.3099859126    2.5081609359
  -2.2129985295   -1.3708373621    2.5081609359
  -3.3170338649   -1.7295601879    2.5081609359
  -3.3170338649   -2.8904116373    2.5081609359
  -2.2129985295   -3.2491344632    2.5081609359
  -4.0195637189   -1.7635146961    1.6681609359
  -4.0195637189   -2.8564571291    1.6681609359
  -3.3170338649   -3.6936996066    1.6681609359
  -2.2406956833   -3.8834870684    1.6681609359
  -4.0195637189   -1.7635146961    0.6298638348
  -4.0195637189   -2.8564571291    0.6298638348
  -0.2544135962   -3.1601851646    1.6274175813
  -0.9367449583   -4.0993337151    1.6274175813
  -2.0407802937   -4.5438988585    0.7874175813
  -0.9644421121   -4.7336863203    0.7874175813
  -0.0179262002   -4.1872151038    0.7874175813
  -2.0407802937   -4.5438988585   -0.2508795198
  -0.9644421121   -4.7336863203   -0.2508795198
  -0.0179262002   -4.1872151038   -0.2508795198
  -0.9367449583   -4.0993337151   -1.0908795198
  -0.8636065234    4.2468312024    1.0891417005
   0.0552122346    4.3347125911    0.2491417005
  -0.8913036773    4.8811838076    0.2491417005
  -1.9676418589    4.6913963459    0.2491417005
   0.0552122346    4.3347125911   -0.7891554006
  -0.8913036773    4.8811838076   -0.7891554006
  -1.9676418589    4.6913963459   -0.7891554006
  -0.1812751614    3.3076826519   -1.6291554006
  -0.8636065234    4.2468312024   -1.6291554006
  -4.0174342652    2.9948092456   -0.5105288932
  -4.0174342652    1.9018668126   -0.5105288932
  -3.3149044112    3.8320517230   -1.5488259943
  -4.0174342652    2.9948092456   -1.5488259943
  -4.0174342652    1.9018668126   -1.5488259943
  -1.5285377136    2.4483380291   -2.3888259943
  -2.2108690757    3.3874865796   -2.3888259943
  -3.3149044112    3.0287637538   -2.3888259943
  -3.3149044112    1.8679123044   -2.3888259943
  -2.2108690757    1.5091894785   -2.3888259943
  -2.5160169375    2.4483380291   -2.7096774438
  -2.4598226728    2.6086651085    2.3969201779
  -1.4723434490    2.6086651085    2.0760687285
  -2.1546748111    3.5478136591    2.0760687285
  -3.2587101465    3.1890908333    2.0760687285
  -3.2587101465    2.0282393838    2.0760687285
  -2.1546748111    1.6695165580    2.0760687285
  -2.1823719649    4.1821662643    1.2360687285
  -3.2587101465    3.9923788025    1.2360687285
  -3.9612400005    3.1551363250    1.2360687285
  -3.9612400005    2.0621938920    1.2360687285
  -3.9612400005    3.1551363250    0.1977716274
  -3.9612400005    2.0621938920    0.1977716274
   3.9372648855   -0.3819771397    2.0502949909
   5.5247156721    1.5350461601    0.4220199495
   5.5247156721    1.5350461601   -0.6460805335
   4.8754626645    2.3491836808   -0.6460805335
   5.2929999565    0.5198332771   -1.6084058165
   3.9372648855   -0.3819771397   -2.2743555750
   2.2517007050   -0.3411597526    2.3815302275
   3.2930216788   -0.3411597526    2.1438555105
   2.2517007050   -0.3411597526   -2.4184697725
   2.2271588015   -1.6656272217    2.4922652657
   3.2684797753   -1.6656272217    2.2545905487
   2.7478192884   -2.5674376386    2.2545905487
   3.2684797753   -1.6656272217   -2.0700600173
   2.7478192884   -2.5674376386   -2.0700600173
   2.2271588015   -1.6656272217   -2.3077347343
   1.0228848585   -2.1769588782    2.5609868948
  -0.0184361154   -2.1769588782    2.3233121778
   0.5022243715   -3.0787692951    2.3233121778
   1.5435453454   -3.0787692951    2.3233121778
   0.7558459281   -4.0342554349    1.6573624193
   1.8023677436   -3.8837883136    1.6573624193
   0.5022243715   -4.4581215197    0.6950371363
   1.5435453454   -4.4581215197    0.6950371363
   2.4817431244   -4.0063092819    0.6950371363
   0.5022243715   -4.4581215197   -0.3730633467
   1.5435453454   -4.4581215197   -0.3730633467
   2.4817431244   -4.0063092819   -0.3730633467
  -0.2058929138   -3.5950440224   -1.3353886296
   0.7558459281   -4.0342554349   -1.3353886296
   1.8023677436   -3.8837883136   -1.3353886296
   0.5022243715   -3.0787692951   -2.0013383881
   1.5435453454   -3.0787692951   -2.0013383881
   1.0228848585   -2.1769588782   -2.2390131052
   0.2146373267   -1.1033741717    2.4875063465
  -0.3060231603   -0.2015637549    2.2498316294
  -0.3060231603   -2.0051845886    2.2498316294
  -0.3060231603   -0.2015637549   -2.0748189365
  -0.3060231603   -2.0051845886   -2.0748189365
   0.2146373267   -1.1033741717   -2.3124936535
   0.9242234422    0.0478638792    2.3768085914
   1.4448839292    0.9496742961    2.1391338744
  -0.1170975317    0.0478638792   -2.1855166916
   0.9242234422    0.0478638792   -2.4231914086
   0.3133753737    1.3399023192    2.2790390469
   1.3546963476    1.3399023192    2.0413643299
   0.8340358606    2.2417127361    2.0413643299
  -0.2072851133    2.2417127361    2.0413643299
   1.3546963476    1.3399023192   -2.2832862360
  -0.2072851133    2.2417127361   -2.2832862360
  -0.2072851133    0.4380919023   -2.2832862360
   0.3133753737    1.3399023192   -2.5209609531
   0.8957725810    2.3864326627    2.0186232824
   1.8676721566    2.3864326627    1.7967935465
   1.3817223688    3.2281223851    1.7967935465
   0.4098227932    3.2281223851    1.7967935465
   2.3126060825    3.4158224567    1.1752404385
   1.4369548222    4.0520203370    1.1752404385
   0.3545903398    4.0520203370    1.1752404385
   2.8294655605    3.4013130285    0.2770701744
   2.1363342586    4.1836965331    0.2770701744
   1.1590052268    4.5543485444    0.2770701744
   2.8294655605    3.4013130285   -0.7198236097
   2.1363342586    4.1836965331   -0.7198236097
   1.1590052268    4.5543485444   -0.7198236097
   2.3126060825    3.4158224567   -1.6179938738
   1.4369548222    4.0520203370   -1.6179938738
   0.3545903398    4.0520203370   -1.6179938738
   1.8676721566    2.3864326627   -2.2395469817
   1.3817223688    3.2281223851   -2.2395469817
   0.4098227932    3.2281223851   -2.2395469817
   0.8957725810    2.3864326627   -2.4613767176
  -1.0785946627    1.2530909449    2.3141329288
  -0.5579341758    2.1549013618    2.0764582118
  -0.5579341758    0.3512805281    2.0764582118
  -0.5579341758    2.1549013618   -2.2481923542
  -0.5579341758    0.3512805281   -2.2481923542
  -1.0785946627    1.2530909449   -2.4858670712
  -1.8284359655    0.0867939223    2.4314954921
  -0.7871149916    0.0867939223    2.1938207750
  -2.3490964525    0.9886043392    2.1938207750
  -2.3490964525   -0.8150164946   -2.1308297909
  -1.8284359655    0.0867939223   -2.3685045079
  -3.0260175179    0.1271596288    2.2975217006
  -3.5119673057    0.9688493512    2.0756919647
  -3.9979170935    0.1271596288    2.0756919647
  -3.5119673057   -0.7145300936    2.0756919647
  -4.4428510194    1.1565494228    1.4541388568
  -4.7773200386    0.1271596288    1.4541388568
  -4.4428510194   -0.9022301652    1.4541388568
  -4.6606441248    1.5753124355    0.5559685927
  -5.1463976626    0.6497863957    0.5559685927
  -5.1463976626   -0.3954671381    0.5559685927
  -4.6606441248   -1.3209931780    0.5559685927
  -4.6606441248    1.5753124355   -0.4409251914
  -5.1463976626    0.6497863957   -0.4409251914
  -5.1463976626   -0.3954671381   -0.4409251914
  -4.6606441248   -1.3209931780   -0.4409251914
  -4.4428510194    1.1565494228   -1.3390954555
  -4.7773200386    0.1271596288   -1.3390954555
  -4.4428510194   -0.9022301652   -1.3390954555
  -3.5119673057    0.9688493512   -1.9606485635
  -3.9979170935    0.1271596288   -1.9606485635
  -3.5119673057   -0.7145300936   -1.9606485635
  -3.0260175179    0.1271596288   -2.1824782994
  -1.1542443407   -1.1053842294    2.5144715108
  -0.6335838537   -0.2035738126    2.2767967938
  -0.6335838537   -2.0071946463    2.2767967938
  -0.6335838537   -0.2035738126   -2.0478537721
  -2.1955653146   -1.1053842294   -2.0478537721
  -0.6335838537   -2.0071946463   -2.0478537721
  -1.1542443407   -1.1053842294   -2.2855284892
  -0.8903531978   -2.3326871840    2.4033285665
  -2.1987131021   -4.1899837407    1.7373788080
  -3.3905324376   -4.1620375877    0.7750535251
  -2.4523346586   -4.6138498255    0.7750535251
  -3.3905324376   -4.1620375877   -0.2930469579
  -2.4523346586   -4.6138498255   -0.2930469579
  -1.4110136848   -3.2344976009   -1.9213219994
  -0.8176730651    2.4888364553    1.9892017081
  -2.3796545260    4.7699990967    0.3609266667
  -3.3178523049    4.3181868590    0.3609266667
  -2.3796545260    4.7699990967   -0.7071738163
  -3.3178523049    4.3181868590   -0.7071738163
  -2.1260329694    4.3461330119   -1.6694990993
  -0.8176730651    2.4888364553   -2.3354488578
  -1.3383335521    3.3906468721   -2.3354488578
   3.4331630803    1.2148477405    2.6348785469
   4.3931630803    1.2148477405    2.3776473221
   3.9131630803    2.0462321281    2.3776473221
   2.9531630803    2.0462321281    2.3776473221
   2.4731630803    1.2148477405    2.3776473221
   2.9531630803    0.3834633529    2.3776473221
   3.9131630803    0.3834633529    2.3776473221
   5.0959318556    1.2148477405    1.6748785469
   4.7783712772    2.1921987046    1.6748785469
   3.9469868896    2.7962348193    1.6748785469
   2.9193392711    2.7962348193    1.6748785469
   2.0879548834    2.1921987046    1.6748785469
   5.0959318556    2.1748477405    0.7148785469
   4.3931630803    2.8776165158    0.7148785469
   3.4331630803    3.1348477405    0.7148785469
   5.0551211714    2.0389282174   -1.0359791341
   4.3523523961    2.7416969927   -1.0359791341
   3.3923523961    2.9989282174   -1.0359791341
   5.0551211714    1.0789282174   -1.9959791341
   4.7375605930    2.0562791815   -1.9959791341
   3.9061762054    2.6603152962   -1.9959791341
   2.8785285868    2.6603152962   -1.9959791341
   4.3523523961    1.0789282174   -2.6987479094
   3.8723523961    1.9103126051   -2.6987479094
   2.9123523961    1.9103126051   -2.6987479094
   2.4323523961    1.0789282174   -2.6987479094
   2.9123523961    0.2475438298   -2.6987479094
   3.8723523961    0.2475438298   -2.6987479094
   3.3923523961    1.0789282174   -2.9559791341
   5.2619393727   -0.1000951392    1.5782912768
   4.7819393727   -0.9314795268    1.5782912768
   5.9647081480   -0.1000951392    0.8755225016
   5.6471475697    0.8772558249    0.8755225016
   4.8157631820   -1.6814822180    0.8755225016
   5.6471475697   -1.0774461033    0.8755225016
   6.2219393727   -0.1000951392   -0.0844774984
   5.9647081480    0.8599048608   -0.0844774984
   5.2619393727   -1.7628639144   -0.0844774984
   5.9647081480   -1.0600951392   -0.0844774984
   5.9647081480   -0.1000951392   -1.0444774984
   5.6471475697    0.8772558249   -1.0444774984
   4.8157631820   -1.6814822180   -1.0444774984
   5.6471475697   -1.0774461033   -1.0444774984
   5.2619393727   -0.1000951392   -1.7472462737
   4.7819393727   -0.9314795268   -1.7472462737
   4.0866580711   -2.2469700563    1.7849909425
   3.6066580711   -3.0783544439    1.7849909425
   4.7894268464   -2.2469700563    1.0822221672
   2.6128342619   -3.8283571351    1.0822221672
   3.6404818804   -3.8283571351    1.0822221672
   4.4718662680   -3.2243210204    1.0822221672
   5.0466580711   -2.2469700563    0.1222221672
   3.1266580711   -4.1669700563    0.1222221672
   4.0866580711   -3.9097388316    0.1222221672
   4.7894268464   -3.2069700563    0.1222221672
   4.7894268464   -2.2469700563   -0.8377778328
   3.6404818804   -3.8283571351   -0.8377778328
   4.4718662680   -3.2243210204   -0.8377778328
   4.0866580711   -2.2469700563   -1.5405466080
   3.6066580711   -3.0783544439   -1.5405466080
  -4.5204760102   -2.4345436996   -0.6017165858
  -4.2632447855   -3.3945436996   -0.6017165858
  -3.5604760102   -4.0973124749   -0.6017165858
  -3.9456842071   -1.4571927356   -1.5617165858
  -4.2632447855   -2.4345436996   -1.5617165858
  -3.9456842071   -3.4118946637   -1.5617165858
  -3.1142998195   -4.0159307785   -1.5617165858
  -2.0866522009   -4.0159307785   -1.5617165858
  -1.6404760102   -2.4345436996   -2.2644853610
  -2.1204760102   -1.6031593120   -2.2644853610
  -3.0804760102   -1.6031593120   -2.2644853610
  -3.5604760102   -2.4345436996   -2.2644853610
  -3.0804760102   -3.2659280873   -2.2644853610
  -2.1204760102   -3.2659280873   -2.2644853610
  -2.6004760102   -2.4345436996   -2.5217165858
  -2.5181463912   -2.3099859126    3.0690123853
  -1.5581463912   -2.3099859126    2.8117811606
  -2.0381463912   -1.4786015250    2.8117811606
  -2.9981463912   -1.4786015250    2.8117811606
  -3.4781463912   -2.3099859126    2.8117811606
  -2.9981463912   -3.1413703002    2.8117811606
  -2.0381463912   -3.1413703002    2.8117811606
  -3.8633545881   -1.3326349485    2.1090123853
  -4.1809151665   -2.3099859126    2.1090123853
  -3.8633545881   -3.2873368767    2.1090123853
  -3.0319702005   -3.8913729914    2.1090123853
  -2.0043225819   -3.8913729914    2.1090123853
  -4.4381463912   -2.3099859126    1.1490123853
  -4.1809151665   -3.2699859126    1.1490123853
  -3.4781463912   -3.9727546879    1.1490123853
  -0.2818928200   -3.1601851646    1.9310378060
  -0.7618928200   -3.9915695522    1.9310378060
  -1.7557166293   -4.7415722434    1.2282690307
  -0.7280690108   -4.7415722434    1.2282690307
   0.1033153769   -4.1375361286    1.2282690307
  -2.2018928200   -4.8229539398    0.2682690307
  -1.2418928200   -5.0801851646    0.2682690307
  -0.2818928200   -4.8229539398    0.2682690307
  -1.7557166293   -4.7415722434   -0.6917309693
  -0.7280690108   -4.7415722434   -0.6917309693
  -0.7618928200   -3.9915695522   -1.3944997445
  -0.6887543852    4.1390670395    1.3927619252
  -0.6549305759    4.8890697307    0.6899931500
  -1.6825781945    4.8890697307    0.6899931500
  -0.2087543852    4.9704514272   -0.2700068500
  -1.1687543852    5.2276826519   -0.2700068500
  -2.1287543852    4.9704514272   -0.2700068500
   0.1764538117    4.2850336160   -1.2300068500
  -0.6549305759    4.8890697307   -1.2300068500
  -1.6825781945    4.8890697307   -1.2300068500
  -0.6887543852    4.1390670395   -1.9327756253
  -1.6487543852    4.1390670395   -1.9327756253
  -3.4760169375    4.1111068044   -1.0296774438
  -4.1787857128    3.4083380291   -1.0296774438
  -4.4360169375    2.4483380291   -1.0296774438
  -3.0298407468    4.0297251079   -1.9896774438
  -3.8612251344    3.4256889932   -1.9896774438
  -4.1787857128    2.4483380291   -1.9896774438
  -3.8612251344    1.4709870650   -1.9896774438
  -1.5560169375    2.4483380291   -2.6924462190
  -2.0360169375    3.2797224167   -2.6924462190
  -2.9960169375    3.2797224167   -2.6924462190
  -3.4760169375    2.4483380291   -2.6924462190
  -2.9960169375    1.6169536415   -2.6924462190
  -2.0360169375    1.6169536415   -2.6924462190
  -2.5160169375    2.4483380291   -2.9496774438
  -2.4598226728    2.6086651085    2.6369201779
  -1.4998226728    2.6086651085    2.3796889532
  -1.9798226728    3.4400494962    2.3796889532
  -2.9398226728    3.4400494962    2.3796889532
  -3.4198226728    2.6086651085    2.3796889532
  -2.9398226728    1.7772807209    2.3796889532
  -1.9798226728    1.7772807209    2.3796889532
  -1.9459988635    4.1900521873    1.6769201779
  -2.9736464821    4.1900521873    1.6769201779
  -3.8050308697    3.5860160726    1.6769201779
  -4.1225914481    2.6086651085    1.6769201779
  -3.8050308697    1.6313141445    1.6769201779
  -3.4198226728    4.2714338838    0.7169201779
  -4.1225914481    3.5686651085    0.7169201779
  -4.3798226728    2.6086651085    0.7169201779
   3.9332270322   -0.3749833728    2.3824444457
   5.3257927078    0.5198332771    1.7971580172
   5.6640484791    1.6021453035    0.9212149753
   5.9110791363    1.5530785445   -0.1120302920
   5.3257927078    2.4290215863   -0.1120302920
   4.4498496659    3.0143080149   -0.1120302920
   3.4166043986    3.2198332771   -0.1120302920
   5.6640484791    1.6021453035   -1.1452755594
   5.3257927078    0.5198332771   -2.0212186012
   4.2097098848   -1.2168254941   -2.0212186012
   3.9332270322   -0.3749833728   -2.6065050298
   2.2517007050   -0.3411597526    2.6815302275
   3.2849459723   -0.3411597526    2.4760049653
   2.2517007050   -0.3411597526   -2.7184697725
   2.2271588015   -1.6656272217    2.7922652657
   3.2604040689   -1.6656272217    2.5867400035
   2.7437814352   -2.5604438716    2.5867400035
   4.1363471107   -1.6656272217    2.0014535749
   3.0202642878   -3.4022859929    2.0014535749
   2.7822316498   -4.0975602698   -0.9409800017
   4.1363471107   -1.6656272217   -1.8169230435
   3.0202642878   -3.4022859929   -1.8169230435
   3.2604040689   -1.6656272217   -2.4022094721
   2.7437814352   -2.5604438716   -2.4022094721
   2.2271588015   -1.6656272217   -2.6077347343
   1.0228848585   -2.1769588782    2.8609868948
  -0.0103604089   -2.1769588782    2.6554616326
   0.5062622248   -3.0717755281    2.6554616326
   1.5395074922   -3.0717755281    2.6554616326
   0.7511790330   -4.0667144032    2.0701752040
   1.8159903448   -3.9136176494    2.0701752040
   0.4678120101   -4.6088919263    1.1942321622
   1.5779577069   -4.6088919263    1.1942321622
   2.5781644185   -4.1272177604    1.1942321622
   1.0228848585   -4.8769588782    0.1609868948
   2.0561301259   -4.6714336160    0.1609868948
   0.4678120101   -4.6088919263   -0.8722583725
   1.5779577069   -4.6088919263   -0.8722583725
  -0.2273675989   -3.6198271303   -1.7482014144
   0.7511790330   -4.0667144032   -1.7482014144
   1.8159903448   -3.9136176494   -1.7482014144
   0.5062622248   -3.0717755281   -2.3334878429
   1.5395074922   -3.0717755281   -2.3334878429
   1.0228848585   -2.1769588782   -2.5390131052
   0.2146373267   -1.1033741717    2.7875063465
  -0.3019853070   -0.2085575218    2.5819810842
  -0.3019853070   -1.9981908216    2.5819810842
  -0.3019853070   -1.9981908216   -2.4069683913
   0.2146373267   -1.1033741717   -2.6124936535
   0.9242234422    0.0478638792    2.6768085914
   1.4408460759    0.9426805291    2.4712833292
  -0.1090218252    0.0478638792   -2.5176661464
   0.9242234422    0.0478638792   -2.7231914086
   0.3133753737    1.3399023192    2.5790390469
   1.3466206411    1.3399023192    2.3735137847
   0.8299980074    2.2347189691    2.3735137847
  -0.2032472600    2.2347189691    2.3735137847
   1.3466206411    1.3399023192   -2.6154356908
  -0.2032472600    2.2347189691   -2.6154356908
  -0.2032472600    0.4450856693   -2.6154356908
   0.3133753737    1.3399023192   -2.8209609531
   1.9891596036    2.3864326627    2.0490648295
   1.4424660923    3.3333336004    2.0490648295
   0.3490790697    3.3333336004    2.0490648295
   2.5532231927    3.4516114924    1.3498175831
   1.7142296103    4.1786035699    1.3498175831
   0.6153817041    4.3365940472    1.3498175831
   3.1092894182    3.4524061898    0.3393760359
   2.4275737602    4.3072505866    0.3393760359
   1.4424660923    4.7816534363    0.3393760359
   0.3490790697    4.7816534363    0.3393760359
   3.1092894182    3.4524061898   -0.7821294712
   2.4275737602    4.3072505866   -0.7821294712
   1.4424660923    4.7816534363   -0.7821294712
   0.3490790697    4.7816534363   -0.7821294712
   2.5532231927    3.4516114924   -1.7925710183
   1.7142296103    4.1786035699   -1.7925710183
   0.6153817041    4.3365940472   -1.7925710183
   1.9891596036    2.3864326627   -2.4918182647
   1.4424660923    3.3333336004   -2.4918182647
   0.3490790697    3.3333336004   -2.4918182647
   0.8957725810    2.3864326627   -2.7413767176
  -1.0785946627    1.2530909449    2.6141329288
  -0.5619720290    2.1479075948    2.4086076666
  -0.5619720290    0.3582742950    2.4086076666
  -0.5619720290    2.1479075948   -2.5803418090
  -0.5619720290    0.3582742950   -2.5803418090
  -1.0785946627    1.2530909449   -2.7858670712
  -1.8284359655    0.0867939223    2.7314954921
  -0.7951906981    0.0867939223    2.5259702298
  -2.3450585992    0.9816105722    2.5259702298
  -2.8616812329    0.0867939223   -2.4629792457
  -2.3450585992   -0.8080227276   -2.4629792457
  -1.8284359655    0.0867939223   -2.6685045079
  -3.0260175179    0.1271596288    2.5775217006
  -3.5727110292    1.0740605665    2.3279632477
  -4.1194045404    0.1271596288    2.3279632477
  -3.5727110292   -0.8197413089    2.3279632477
  -4.3162341787    1.6161490302    1.6287160013
  -4.9164252891    0.6822334329    1.6287160013
  -4.9164252891   -0.4279141753    1.6287160013
  -4.5578186971    2.0479775527    0.6182744542
