#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
    2.058284842   -2.736225860   54.385918110  -17.539863374   -1.795478149
    2.166615623   -2.736225860   53.219793224   -4.107498656   -3.683467790
    2.274946404   -2.736225860   53.543911979    9.727563289   -5.755296200
    2.383277185   -2.736225860   55.314492639   22.876826300   -7.981731475
    2.491607967   -2.736225860   58.433183193   34.373762367  -10.330652480
    2.599938748   -2.736225860   62.694004301   43.580963117  -12.716586678
    2.708269529   -2.736225860   67.791065600   49.846857287  -15.131200047
    2.816600310   -2.736225860   73.392210322   52.932578691  -17.462963746
    2.924931091   -2.736225860   79.130141911   52.753719286  -19.616595070
    3.033261872   -2.736225860   84.685169940   49.408085567  -21.480427128

   -3.141592654   -2.533542463   85.241858602   41.055594179  -22.236429446
   -3.033261872   -2.533542463   89.305998952   33.707437527  -23.283323054
   -2.924931091   -2.533542463   92.524997166   25.192508982  -23.943716408
   -2.816600310   -2.533542463   94.794642587   16.321126930  -24.300473660
   -2.708269529   -2.533542463   96.138035859    7.865738597  -24.391865574
   -2.599938748   -2.533542463   96.619387913    0.492357197  -24.243737652
   -2.491607967   -2.533542463   96.394858107   -5.361099833  -23.990336767
   -2.383277185   -2.533542463   95.609563388   -9.585412884  -23.734179750
   -2.274946404   -2.533542463   94.462864390  -12.250327467  -23.553969021
   -2.166615623   -2.533542463   93.064364235  -13.756944438  -23.521251468
   -2.058284842   -2.533542463   91.550129549  -14.365243993  -23.627447791
   -1.949954061   -2.533542463   89.985959019  -14.599429322  -23.961646561
   -1.841623280   -2.533542463   88.386359126  -14.903077244  -24.435427816
   -1.733292499   -2.533542463   86.730491037  -15.622842800  -25.006815702
   -1.624961717   -2.533542463   84.952528557  -16.999839544  -25.580411719
   -1.516630936   -2.533542463   82.982925921  -18.995620210  -26.042018272
   -1.408300155   -2.533542463   80.754062264  -21.554592359  -26.216007050
   -1.299969374   -2.533542463   78.225789799  -24.536064623  -25.963839059
   -1.191638593   -2.533542463   75.380628299  -27.601102305  -25.202461646
   -1.083307812   -2.533542463   72.212858764  -30.318351224  -23.862648492
   -0.974977030   -2.533542463   68.803147321  -32.071275292  -21.909282330
   -0.866646249   -2.533542463   65.284073690  -32.595569108  -19.387263328
   -0.758315468   -2.533542463   61.784004985  -31.756777544  -16.395336161
   -0.649984687   -2.533542463   58.489350096  -29.051824093  -13.020102774
   -0.541653906   -2.533542463   55.583190367  -24.532870532   -9.419737003
   -0.433323125   -2.533542463   53.277333622  -18.193848824   -5.701723893
   -0.324992343   -2.533542463   51.736520960  -10.170693176   -2.030658401
   -0.216661562   -2.533542463   51.116322168   -0.939386998    1.473337086
   -0.108330781   -2.533542463   51.534728388    9.044707642    4.679013248
    0.000000000   -2.533542463   53.055302988   19.285714918    7.536510045
    0.108330781   -2.533542463   55.661199119   29.084385407    9.948536603
    0.216661562   -2.533542463   59.267184153   37.629384923   11.901378016
    0.324992343   -2.533542463   63.693745070   44.128625259   13.401990575
    0.433323125   -2.533542463   68.681402866   47.800184845   14.412318378
    0.541653906   -2.533542463   73.888479962   47.983615684   14.947478244
    0.649984687   -2.533542463   78.908718143   44.315736470   15.035106593
    0.758315468   -2.533542463   83.308985211   36.828094525   14.706886257
    0.866646249   -2.533542463   86.700473006   25.799108329   14.030908666
    0.974977030   -2.533542463   88.760641820   12.154484125   13.041841560
    1.083307812   -2.533542463   89.266500444   -2.847241490   11.833939794
    1.191638593   -2.533542463   88.146033939  -17.747750170   10.470185644
    1.299969374   -2.533542463   85.475426977  -31.034623604    9.043194242
    1.408300155   -2.533542463   81.510911890  -41.549712296    7.577181179
    1.516630936   -2.533542463   76.610123167  -48.160570573    6.121638159
    1.624961717   -2.533542463   71.236893142  -50.427288333    4.630946468
    1.733292499   -2.533542463   65.857747329  -48.240381474    3.165222724
    1.841623280   -2.533542463   60.924369959  -42.096486330    1.650055401
    1.949954061   -2.533542463   56.851231601  -32.619010758    0.014378089
    2.058284842   -2.533542463   53.950169472  -20.823434573   -1.729940488
    2.166615623   -2.533542463   52.403945292   -7.696340956   -3.610644054
    2.274946404   -2.533542463   52.324436154    5.840979589   -5.638107122
    2.383277185   -2.533542463   53.681952888   18.698217084   -7.830437065
    2.491607967   -2.533542463   56.360821085   30.059952201  -10.122780987
    2.599938748   -2.533542463   60.142312301   39.282637472  -12.511571078
    2.708269529   -2.533542463   64.777515472   45.630617277  -14.828215820
    2.816600310   -2.533542463   69.949979755   49.005736996  -17.039816740
    2.924931091   -2.533542463   75.274332688   49.219417932  -19.070237017
    3.033261872   -2.533542463   80.473414832   46.427066118  -20.827971830

   -3.141592654   -2.330859066   81.107655059   38.890376443  -18.591085218
   -3.033261872   -2.330859066   84.976288131   32.176085284  -19.466431298
   -2.924931091   -2.330859066   88.047051723   24.216093884  -20.042226422
   -2.816600310   -2.330859066   90.242308528   15.884657102  -20.360823843
   -2.708269529   -2.330859066   91.560179372    7.858275907  -20.471334824
   -2.599938748   -2.330859066   92.062942964    0.793059473  -20.408211617
   -2.491607967   -2.330859066   91.873624652   -4.938136550  -20.249954917
   -2.383277185   -2.330859066   91.146400946   -9.151974160  -20.036963752
   -2.274946404   -2.330859066   90.027698747  -12.009352490  -19.905268001
   -2.166615623   -2.330859066   88.659334233  -13.660683512  -19.785502667
   -2.058284842   -2.330859066   87.138246626  -14.547513934  -19.778852284
   -1.949954061   -2.330859066   85.539282582  -15.020250710  -19.840667359
   -1.841623280   -2.330859066   83.883751919  -15.446431912  -19.952497910
   -1.733292499   -2.330859066   82.160898620  -16.171227781  -20.055429374
   -1.624961717   -2.330859066   80.332691785  -17.317594540  -20.003947373
   -1.516630936   -2.330859066   78.351402036  -18.874157835  -19.734310094
   -1.408300155   -2.330859066   76.179742357  -20.827732082  -19.178528541
   -1.299969374   -2.330859066   73.776304684  -22.943909512  -18.259374952
   -1.191638593   -2.330859066   71.164676010  -25.001977444  -16.849125401
   -1.083307812   -2.330859066   68.331627415  -26.663480694  -14.961831386
   -0.974977030   -2.330859066   65.370981478  -27.427479010  -12.648060916
   -0.866646249   -2.330859066   62.394863216  -27.119463307   -9.933066836
   -0.758315468   -2.330859066   59.523682663  -25.606957638   -6.934120998
   -0.649984687   -2.330859066   56.924912733  -22.537743214   -3.766911685
   -0.541653906   -2.330859066   54.728931215  -17.846476265   -0.555552793
   -0.433323125   -2.330859066   53.137958451  -11.644963736    2.588187265
   -0.324992343   -2.330859066   52.281840990   -4.056585444    5.548919798
   -0.216661562   -2.330859066   52.305883300    4.604191774    8.189075224
   -0.108330781   -2.330859066   53.296829903   13.878914602   10.517531791
    0.000000000   -2.330859066   55.285771153   23.255363535   12.439565553
    0.108330781   -2.330859066   58.278621454   32.136675883   13.944611397
    0.216661562   -2.330859066   62.165527811   39.801513034   15.053413010
    0.324992343   -2.330859066   66.782132036   45.425285134   15.752480169
    0.433323125   -2.330859066   71.864466866   48.293863566   16.091748696
    0.541653906   -2.330859066   77.077546202   47.742562429   16.097673823
    0.649984687   -2.330859066   82.028684984   43.447864931   15.823596893
    0.758315468   -2.330859066   86.292413373   35.378308083   15.257367643
    0.866646249   -2.330859066   89.507922654   23.872964510   14.458111567
    0.974977030   -2.330859066   91.342575077    9.893866377   13.472604101
    1.083307812   -2.330859066   91.588392848   -5.314585806   12.341552098
    1.191638593   -2.330859066   90.179317198  -20.309474183   11.128479514
    1.299969374   -2.330859066   87.229540836  -33.659248095    9.847189883
    1.408300155   -2.330859066   82.975244201  -44.137112274    8.526403330
    1.516630936   -2.330859066   77.795839015  -50.776961865    7.160256745
    1.624961717   -2.330859066   72.128798390  -53.004451224    5.773585484
    1.733292499   -2.330859066   66.474746182  -50.863281578    4.333243728
    1.841623280   -2.330859066   61.255935047  -44.889270363    2.808546640
    1.949954061   -2.330859066   56.883153472  -35.546266626    1.218537402
    2.058284842   -2.330859066   53.646738415  -23.993814210   -0.456869889
    2.166615623   -2.330859066   51.750905912  -11.103175907   -2.267406533
    2.274946404   -2.330859066   51.289015582    2.193000302   -4.181788771
    2.383277185   -2.330859066   52.248560496   14.831617070   -6.150284030
    2.491607967   -2.330859066   54.491001233   26.045816179   -8.221661425
    2.599938748   -2.330859066   57.842848857   35.209029908  -10.290134641
    2.708269529   -2.330859066   62.044183189   41.725521005  -12.322474145
    2.816600310   -2.330859066   66.796117075   45.345449135  -14.216273112
    2.924931091   -2.330859066   71.762769090   45.950267210  -15.918723194
    3.033261872   -2.330859066   76.615880561   43.659151782  -17.394725710

   -3.141592654   -2.128175669   77.815278210   37.021661079  -13.191576017
   -3.033261872   -2.128175669   81.505765758   30.753891034  -13.890093889
   -2.924931091   -2.128175669   84.442580284   23.256230696  -14.395604152
   -2.816600310   -2.128175669   86.558549794   15.310598867  -14.703788416
   -2.708269529   -2.128175669   87.831211621    7.617466742  -14.855046647
   -2.599938748   -2.128175669   88.328959287    0.822051502  -14.867699639
   -2.491607967   -2.128175669   88.156804618   -4.725706749  -14.797234143
   -2.383277185   -2.128175669   87.457546660   -8.882447417  -14.678323102
   -2.274946404   -2.128175669   86.364621424  -11.734978013  -14.532687357
   -2.166615623   -2.128175669   85.025376316  -13.416983787  -14.391284957
   -2.058284842   -2.128175669   83.534790764  -14.278898353  -14.216488297
   -1.949954061   -2.128175669   81.962332735  -14.701675906  -13.973723888
   -1.841623280   -2.128175669   80.351802478  -15.032583691  -13.671620249
   -1.733292499   -2.128175669   78.691649126  -15.507309730  -13.235902768
   -1.624961717   -2.128175669   76.948371115  -16.240020136  -12.626540828
   -1.516630936   -2.128175669   75.106672549  -17.302196938  -11.744244255
   -1.408300155   -2.128175669   73.148393747  -18.647794356  -10.549143575
   -1.299969374   -2.128175669   71.028163911  -20.046044671   -9.024544223
   -1.191638593   -2.128175669   68.756002327  -21.305987078   -7.175358097
   -1.083307812   -2.128175669   66.374190739  -22.216031599   -4.996027035
   -0.974977030   -2.128175669   63.940170245  -22.414399348   -2.550857121
   -0.866646249   -2.128175669   61.526871901  -21.669405789    0.068655409
   -0.758315468   -2.128175669   59.277575323  -19.864427370    2.764351643
   -0.649984687   -2.128175669   57.304073736  -16.741942349    5.470582934
   -0.541653906   -2.128175669   55.735789989  -12.350583102    8.020394729
   -0.433323125   -2.128175669   54.710666162   -6.544324166   10.392845248
   -0.324992343   -2.128175669   54.384080240    0.382392751   12.454007177
   -0.216661562   -2.128175669   54.829810865    8.253353645   14.108290610
   -0.108330781   -2.128175669   56.165269268   16.705268338   15.428362437
    0.000000000   -2.128175669   58.420091234   25.323290823   16.367242769
    0.108330781   -2.128175669   61.591690886   33.444451375   16.983187071
    0.216661562   -2.128175669   65.584418345   40.378482996   17.287811167
    0.324992343   -2.128175669   70.231908496   45.362257058   17.341652336
    0.433323125   -2.128175669   75.278207332   47.724414859   17.157155803
    0.541653906   -2.128175669   80.409004952   46.765149013   16.823448957
    0.649984687   -2.128175669   85.223795778   42.121505672   16.326665306
    0.758315468   -2.128175669   89.335728124   33.754314629   15.713857137
    0.866646249   -2.128175669   92.359146229   22.065550908   14.978209437
    0.974977030   -2.128175669   93.979615171    7.936498077   14.155159837
    1.083307812   -2.128175669   93.999457382   -7.391874396   13.257321235
    1.191638593   -2.128175669   92.364138373  -22.423247795   12.289105563
    1.299969374   -2.128175669   89.169728787  -35.863621737   11.206436889
    1.408300155   -2.128175669   84.678371813  -46.403687000   10.040819689
    1.516630936   -2.128175669   79.242978594  -53.119438549    8.802132665
    1.624961717   -2.128175669   73.336869827  -55.477924379    7.499398182
    1.733292499   -2.128175669   67.408083722  -53.445505847    6.091696396
    1.841623280   -2.128175669   61.908393215  -47.557774843    4.636021180
    1.949954061   -2.128175669   57.240635033  -38.396396489    3.130475203
    2.058284842   -2.128175669   53.700809663  -26.983157119    1.568021162
    2.166615623   -2.128175669   51.474070987  -14.262723642   -0.045787235
    2.274946404   -2.128175669   50.661939903   -1.122577072   -1.693064785
    2.383277185   -2.128175669   51.257728962   11.429610327   -3.390918335
    2.491607967   -2.128175669   53.129779918   22.576997704   -5.082343431
    2.599938748   -2.128175669   56.107021500   31.762959021   -6.741009207
    2.708269529   -2.128175669   59.942924394   38.398668950   -8.317208173
    2.816600310   -2.128175669   64.335291856   42.238673405   -9.798253262
    2.924931091   -2.128175669   68.974415134   43.205303162  -11.121036304
    3.033261872   -2.128175669   73.566864272   41.326400266  -12.255444897

   -3.141592654   -1.925492272   75.527868541   35.409013547   -7.643975864
   -3.033261872   -1.925492272   79.060859883   29.512960438   -8.184240920
   -2.924931091   -1.925492272   81.879325278   22.377154671   -8.580758886
   -2.816600310   -1.925492272   83.917501872   14.733117973   -8.863990868
   -2.708269529   -1.925492272   85.158115220    7.377788813   -9.011306703
   -2.599938748   -1.925492272   85.644406126    0.828636302   -9.055916184
   -2.491607967   -1.925492272   85.485197854   -4.510434533   -9.024715348
   -2.383277185   -1.925492272   84.798169920   -8.567200099   -8.900540828
   -2.274946404   -1.925492272   83.744572521  -11.279900976   -8.699663387
   -2.166615623   -1.925492272   82.451680566  -12.819880563   -8.407151246
   -2.058284842   -1.925492272   81.038675001  -13.475594638   -7.995505574
   -1.949954061   -1.925492272   79.571349044  -13.706827599   -7.430852839
   -1.841623280   -1.925492272   78.081526471  -13.716166574   -6.679942949
   -1.733292499   -1.925492272   76.588487687  -13.783141177   -5.722499786
   -1.624961717   -1.925492272   75.076315365  -14.043050690   -4.528138614
   -1.516630936   -1.925492272   73.509580149  -14.546670869   -3.083835828
   -1.408300155   -1.925492272   71.875864572  -15.280725621   -1.373737837
   -1.299969374   -1.925492272   70.152730005  -16.101368620    0.540820195
   -1.191638593   -1.925492272   68.344469505  -16.870318791    2.656419952
   -1.083307812   -1.925492272   66.458898910  -17.345429187    4.933047027
   -0.974977030   -1.925492272   64.575287311  -17.288846403    7.270171319
   -0.866646249   -1.925492272   62.735658334  -16.545455508    9.553158248
   -0.758315468   -1.925492272   61.052500644  -14.873678689   11.738730662
   -0.649984687   -1.925492272   59.588722165  -12.162484312   13.726771648
   -0.541653906   -1.925492272   58.494061589   -8.359218486   15.448771903
   -0.433323125   -1.925492272   57.863568615   -3.313433233   16.809606149
   -0.324992343   -1.925492272   57.819444958    2.763061169   17.757549825
   -0.216661562   -1.925492272   58.485567568    9.755354585   18.365711660
   -0.108330781   -1.925492272   59.931957717   17.450713393   18.628136794
    0.000000000   -1.925492272   62.223685649   25.316806627   18.596217004
    0.108330781   -1.925492272   65.358447388   32.872858962   18.311373107
    0.216661562   -1.925492272   69.261215772   39.410830270   17.881672028
    0.324992343   -1.925492272   73.785620782   44.143071090   17.371901010
    0.433323125   -1.925492272   78.684536657   46.345959812   16.834274162
    0.541653906   -1.925492272   83.657667778   45.350145383   16.278434502
    0.649984687   -1.925492272   88.320354067   40.694516437   15.762912547
    0.758315468   -1.925492272   92.279015984   32.350225384   15.258072412
    0.866646249   -1.925492272   95.149129229   20.709962195   14.753614048
    0.974977030   -1.925492272   96.620900859    6.601979251   14.247718865
    1.083307812   -1.925492272   96.479892196   -8.721034156   13.708119850
    1.191638593   -1.925492272   94.701830177  -23.891026159   13.047210873
    1.299969374   -1.925492272   91.347671430  -37.469083384   12.266451710
    1.408300155   -1.925492272   86.672531601  -48.171433443   11.335818671
    1.516630936   -1.925492272   81.047599766  -55.085452854   10.292254463
    1.624961717   -1.925492272   74.921334757  -57.600126001    9.108425587
    1.733292499   -1.925492272   68.755849190  -55.798606859    7.816492603
    1.841623280   -1.925492272   63.006966140  -50.046472693    6.442496534
    1.949954061   -1.925492272   58.065989256  -41.044136721    5.024256311
    2.058284842   -1.925492272   54.233293688  -29.672060001    3.564477442
    2.166615623   -1.925492272   51.705497652  -17.048627219    2.151124438
    2.274946404   -1.925492272   50.581186512   -3.974585861    0.767862460
    2.383277185   -1.925492272   50.855772702    8.500684835   -0.598345174
    2.491607967   -1.925492272   52.425917488   19.709624633   -1.897667469
    2.599938748   -1.925492272   55.089205422   28.965388976   -3.104267224
    2.708269529   -1.925492272   58.621264613   35.750613873   -4.257487176
    2.816600310   -1.925492272   62.728937299   39.718549041   -5.284482618
    2.924931091   -1.925492272   67.111110915   40.977825565   -6.206089525
    3.033261872   -1.925492272   71.474587578   39.385001798   -6.985943985

   -3.141592654   -1.722808875   74.416939469   34.270053276   -2.492270519
   -3.033261872   -1.722808875   77.824675407   28.552466929   -2.792767576
